Âge,Attrition,VoyageD'Affaires,TarifQuotidien,Service,DistanceMaison,Éducation,DomaineÉducation,NombreEmployés,NuméroD'Employé,SatisfactionEnvironnement,Genre,TarifHoraire,EngagementTravail,ÉchellePoste,ResponsabilitéPoste,SatisfactionTravail,ÉtatCivil,SalaireMensuel,TarifMensuel,NombreEntreprisesDéjàTravaillé,PlusDe18,TempsSupplémentaire,AugmentationSalairePourcentage,CotePerformance,SatisfactionRelation,HeuresTravailléesStandard,NiveauOptionStocks,AnnéesTravailléesTotal,NombreFormationsAnDernier,ÉquilibreTravailFamille,AnnéesEmployé,AnnéesPosteActuel,AnnéesDepuisDernièrePromotion,AnnéesAvecGestionnaireActuel
27,Non,Voyage_Rarement,1115,Recherche et développement,3,4,Médical,1,700,1,Homme,54,2,1,Scientifique chercheur(e),4,Célibataire,2045,15174,0,O,Non,13,3,4,80,0,5,0,3,4,2,1,1
20,Oui,Voyage_Rarement,1362,Recherche et développement,10,1,Médical,1,701,4,Homme,32,3,1,Scientifique chercheur(e),3,Célibataire,1009,26999,1,O,Oui,11,3,4,80,0,1,5,3,1,0,1,1
33,Oui,Voyage_Souvent,1076,Recherche et développement,3,3,Sciences biologiques,1,702,1,Homme,70,3,1,Scientifique chercheur(e),1,Célibataire,3348,3164,1,O,Oui,11,3,1,80,0,10,3,3,10,8,9,7
35,Non,Ne_Voyage_Pas,727,Recherche et développement,3,3,Sciences biologiques,1,704,3,Homme,41,2,1,Technicien(ne) en laboratoire,3,Marié(e),1281,16900,1,O,Non,18,3,3,80,2,1,3,3,1,0,0,0
23,Non,Voyage_Rarement,885,Recherche et développement,4,3,Médical,1,705,1,Homme,58,4,1,Scientifique chercheur(e),1,Marié(e),2819,8544,2,O,Non,16,3,1,80,1,5,3,4,3,2,0,2
25,Non,Voyage_Rarement,810,Ventes,8,3,Sciences biologiques,1,707,4,Homme,57,4,2,Directeur/directrice commercial,2,Marié(e),4851,15678,0,O,Non,22,4,3,80,1,4,4,3,3,2,1,2
38,Non,Voyage_Rarement,243,Ventes,7,4,Marketing,1,709,4,Femme,46,2,2,Directeur/directrice commercial,4,Célibataire,4028,7791,0,O,Non,20,4,1,80,0,8,2,3,7,7,0,5
29,Non,Voyage_Souvent,806,Recherche et développement,1,4,Sciences biologiques,1,710,2,Homme,76,1,1,Scientifique chercheur(e),4,Divorcé(e),2720,18959,1,O,Non,18,3,4,80,1,10,5,3,10,7,2,8
48,Non,Voyage_Rarement,817,Ventes,2,1,Marketing,1,712,2,Homme,56,4,2,Directeur/directrice commercial,2,Marié(e),8120,18597,3,O,Non,12,3,4,80,0,12,3,3,2,2,2,2
27,Non,Voyage_Souvent,1410,Ventes,3,1,Médical,1,714,4,Femme,71,4,2,Directeur/directrice commercial,4,Divorcé(e),4647,16673,1,O,Oui,20,4,2,80,2,6,3,3,6,5,0,4
37,Non,Voyage_Rarement,1225,Recherche et développement,10,2,Sciences biologiques,1,715,4,Homme,80,4,1,Scientifique chercheur(e),4,Célibataire,4680,15232,3,O,Non,17,3,1,80,0,4,2,3,1,0,0,0
50,Non,Voyage_Rarement,1207,Recherche et développement,28,1,Médical,1,716,4,Homme,74,4,1,Technicien(ne) en laboratoire,3,Marié(e),3221,3297,1,O,Oui,11,3,3,80,3,20,3,3,20,8,3,8
34,Non,Voyage_Rarement,1442,Recherche et développement,9,3,Médical,1,717,4,Femme,46,2,3,Représentant(e) en santé,2,Célibataire,8621,17654,1,O,Non,14,3,2,80,0,9,3,4,8,7,7,7
24,Oui,Voyage_Rarement,693,Ventes,3,2,Sciences biologiques,1,720,1,Femme,65,3,2,Directeur/directrice commercial,3,Célibataire,4577,24785,9,O,Non,14,3,1,80,0,4,3,3,2,2,2,0
39,Non,Voyage_Rarement,408,Recherche et développement,2,4,Diplôme technique,1,721,4,Femme,80,2,2,Représentant(e) en santé,3,Célibataire,4553,20978,1,O,Non,11,3,1,80,0,20,4,3,20,7,11,10
32,Non,Voyage_Rarement,929,Ventes,10,3,Marketing,1,722,4,Homme,55,3,2,Directeur/directrice commercial,4,Célibataire,5396,21703,1,O,Non,12,3,4,80,0,10,2,2,10,7,0,8
50,Oui,Voyage_Souvent,562,Ventes,8,2,Diplôme technique,1,723,2,Homme,50,3,2,Directeur/directrice commercial,3,Marié(e),6796,23452,3,O,Oui,14,3,1,80,1,18,4,3,4,3,1,3
38,Non,Voyage_Rarement,827,Recherche et développement,1,4,Sciences biologiques,1,724,2,Femme,33,4,2,Représentant(e) en santé,4,Célibataire,7625,19383,0,O,Non,13,3,3,80,0,10,4,2,9,7,1,8
27,Non,Voyage_Rarement,608,Recherche et développement,1,2,Sciences biologiques,1,725,3,Femme,68,3,3,Chef de la production,1,Marié(e),7412,6009,1,O,Non,11,3,4,80,0,9,3,3,9,7,0,7
32,Non,Voyage_Rarement,1018,Recherche et développement,3,2,Sciences biologiques,1,727,3,Femme,39,3,3,Directeur/directrice de recherche,4,Célibataire,11159,19373,3,O,Non,15,3,4,80,0,10,6,3,7,7,7,7
47,Non,Voyage_Rarement,703,Ventes,14,4,Marketing,1,728,4,Homme,42,3,2,Directeur/directrice commercial,1,Célibataire,4960,11825,2,O,Non,12,3,4,80,0,20,2,3,7,7,1,7
40,Non,Voyage_Souvent,580,Ventes,5,4,Sciences biologiques,1,729,4,Homme,48,2,3,Directeur/directrice commercial,1,Marié(e),10475,23772,5,O,Oui,21,4,3,80,1,20,2,3,18,13,1,12
53,Non,Voyage_Rarement,970,Recherche et développement,7,3,Sciences biologiques,1,730,3,Homme,59,4,4,Directeur/directrice de recherche,3,Marié(e),14814,13514,3,O,Non,19,3,3,80,0,32,3,3,5,1,1,3
41,Non,Voyage_Rarement,427,Ressources humaines,10,4,Ressources humaines,1,731,2,Homme,73,2,5,Gestionnaire,4,Divorcé(e),19141,8861,3,O,Non,15,3,2,80,3,23,2,2,21,6,12,6
60,Non,Voyage_Rarement,1179,Ventes,16,4,Marketing,1,732,1,Homme,84,3,2,Directeur/directrice commercial,1,Célibataire,5405,11924,8,O,Non,14,3,4,80,0,10,1,3,2,2,2,2
27,Non,Voyage_Souvent,294,Recherche et développement,10,2,Sciences biologiques,1,733,4,Homme,32,3,3,Chef de la production,1,Divorcé(e),8793,4809,1,O,Non,21,4,3,80,2,9,4,2,9,7,1,7
41,Non,Voyage_Rarement,314,Ressources humaines,1,3,Ressources humaines,1,734,4,Homme,59,2,5,Gestionnaire,3,Marié(e),19189,19562,1,O,Non,12,3,2,80,1,22,3,3,22,7,2,10
50,Non,Voyage_Rarement,316,Ventes,8,4,Marketing,1,738,4,Homme,54,3,1,Représentant(e) commercial,2,Marié(e),3875,9983,7,O,Non,15,3,4,80,1,4,2,3,2,2,2,2
28,Oui,Voyage_Rarement,654,Recherche et développement,1,2,Sciences biologiques,1,741,1,Femme,67,1,1,Scientifique chercheur(e),2,Célibataire,2216,3872,7,O,Oui,13,3,4,80,0,10,4,3,7,7,3,7
36,Non,Ne_Voyage_Pas,427,Recherche et développement,8,3,Sciences biologiques,1,742,1,Femme,63,4,3,Directeur/directrice de recherche,1,Marié(e),11713,20335,9,O,Non,14,3,1,80,1,10,2,3,8,7,0,5
38,Non,Voyage_Rarement,168,Recherche et développement,1,3,Sciences biologiques,1,743,3,Femme,81,3,3,Chef de la production,3,Célibataire,7861,15397,4,O,Oui,14,3,4,80,0,10,4,4,1,0,0,0
44,Non,Ne_Voyage_Pas,381,Recherche et développement,24,3,Médical,1,744,1,Homme,49,1,1,Technicien(ne) en laboratoire,3,Célibataire,3708,2104,2,O,Non,14,3,3,80,0,9,5,3,5,2,1,4
47,Non,Voyage_Souvent,217,Ventes,3,3,Médical,1,746,4,Femme,49,3,4,Directeur/directrice commercial,3,Divorcé(e),13770,10225,9,O,Oui,12,3,4,80,2,28,2,2,22,2,11,13
30,Non,Voyage_Rarement,501,Ventes,27,5,Marketing,1,747,3,Homme,99,3,2,Directeur/directrice commercial,4,Divorcé(e),5304,25275,7,O,Non,23,4,4,80,1,10,2,2,8,7,7,7
29,Non,Voyage_Rarement,1396,Ventes,10,3,Sciences biologiques,1,749,3,Homme,99,3,1,Représentant(e) commercial,3,Célibataire,2642,2755,1,O,Non,11,3,3,80,0,1,6,3,1,0,0,0
42,Oui,Voyage_Souvent,933,Recherche et développement,19,3,Médical,1,752,3,Homme,57,4,1,Scientifique chercheur(e),3,Divorcé(e),2759,20366,6,O,Oui,12,3,4,80,0,7,2,3,2,2,2,2
43,Non,Voyage_Souvent,775,Ventes,15,3,Sciences biologiques,1,754,4,Homme,47,2,2,Directeur/directrice commercial,4,Marié(e),6804,23683,3,O,Non,18,3,3,80,1,7,5,3,2,2,2,2
34,Non,Voyage_Rarement,970,Recherche et développement,8,2,Médical,1,757,2,Femme,96,3,2,Représentant(e) en santé,3,Célibataire,6142,7360,3,O,Non,11,3,4,80,0,10,2,3,5,1,4,3
23,Non,Voyage_Rarement,650,Recherche et développement,9,1,Médical,1,758,2,Homme,37,3,1,Technicien(ne) en laboratoire,1,Marié(e),2500,4344,1,O,Non,14,3,4,80,1,5,2,4,4,3,0,2
39,Non,Voyage_Rarement,141,Ressources humaines,3,3,Ressources humaines,1,760,3,Femme,44,4,2,Ressources humaines,2,Marié(e),6389,18767,9,O,Non,15,3,3,80,1,12,3,1,8,3,3,6
56,Non,Voyage_Rarement,832,Recherche et développement,9,3,Médical,1,762,3,Homme,81,3,4,Représentant(e) en santé,4,Marié(e),11103,20420,7,O,Non,11,3,3,80,0,30,1,2,10,7,1,1
40,Non,Voyage_Rarement,804,Recherche et développement,2,1,Médical,1,763,4,Femme,86,2,1,Scientifique chercheur(e),4,Célibataire,2342,22929,0,O,Oui,20,4,4,80,0,5,2,2,4,2,2,3
27,Non,Voyage_Rarement,975,Recherche et développement,7,3,Médical,1,764,4,Femme,55,2,2,Représentant(e) en santé,1,Célibataire,6811,23398,8,O,Non,19,3,1,80,0,9,2,1,7,6,0,7
29,Non,Voyage_Rarement,1090,Ventes,10,3,Marketing,1,766,4,Homme,83,3,1,Représentant(e) commercial,2,Divorcé(e),2297,17967,1,O,Non,14,3,4,80,2,2,2,3,2,2,2,2
53,Non,Voyage_Rarement,346,Recherche et développement,6,3,Sciences biologiques,1,769,4,Homme,86,3,2,Technicien(ne) en laboratoire,4,Célibataire,2450,10919,2,O,Non,17,3,4,80,0,19,4,3,2,2,2,2
35,Non,Ne_Voyage_Pas,1225,Recherche et développement,2,4,Sciences biologiques,1,771,4,Femme,61,3,2,Représentant(e) en santé,1,Divorcé(e),5093,4761,2,O,Non,11,3,1,80,1,16,2,4,1,0,0,0
32,Non,Voyage_Souvent,430,Recherche et développement,24,4,Sciences biologiques,1,772,1,Homme,80,3,2,Technicien(ne) en laboratoire,4,Marié(e),5309,21146,1,O,Non,15,3,4,80,2,10,2,3,10,8,4,7
38,Non,Voyage_Rarement,268,Recherche et développement,2,5,Médical,1,773,4,Homme,92,3,1,Scientifique chercheur(e),3,Marié(e),3057,20471,6,O,Oui,13,3,2,80,1,6,0,1,1,0,0,1
34,Non,Voyage_Rarement,167,Recherche et développement,8,5,Sciences biologiques,1,775,2,Femme,32,3,2,Chef de la production,1,Divorcé(e),5121,4187,3,O,Non,14,3,3,80,1,7,3,3,0,0,0,0
52,Non,Voyage_Rarement,621,Ventes,3,4,Marketing,1,776,3,Homme,31,2,4,Gestionnaire,1,Marié(e),16856,10084,1,O,Non,11,3,1,80,0,34,3,4,34,6,1,16
33,Oui,Voyage_Rarement,527,Recherche et développement,1,4,Autre,1,780,4,Homme,63,3,1,Scientifique chercheur(e),4,Célibataire,2686,5207,1,O,Oui,13,3,3,80,0,10,2,2,10,9,7,8
25,Non,Voyage_Rarement,883,Ventes,26,1,Médical,1,781,3,Femme,32,3,2,Directeur/directrice commercial,4,Célibataire,6180,22807,1,O,Non,23,4,2,80,0,6,5,2,6,5,1,4
45,Non,Voyage_Rarement,954,Ventes,2,2,Diplôme technique,1,783,2,Homme,46,1,2,Représentant(e) commercial,3,Célibataire,6632,12388,0,O,Non,13,3,1,80,0,9,3,3,8,7,3,1
23,Non,Voyage_Rarement,310,Recherche et développement,10,1,Médical,1,784,1,Homme,79,4,1,Scientifique chercheur(e),3,Célibataire,3505,19630,1,O,Non,18,3,4,80,0,2,3,3,2,2,0,2
47,Oui,Voyage_Souvent,719,Ventes,27,2,Sciences biologiques,1,785,2,Femme,77,4,2,Directeur/directrice commercial,3,Célibataire,6397,10339,4,O,Oui,12,3,4,80,0,8,2,3,5,4,1,3
34,Non,Voyage_Rarement,304,Ventes,2,3,Autre,1,786,4,Homme,60,3,2,Directeur/directrice commercial,4,Célibataire,6274,18686,1,O,Non,22,4,3,80,0,6,5,3,6,5,1,4
55,Oui,Voyage_Rarement,725,Recherche et développement,2,3,Médical,1,787,4,Homme,78,3,5,Gestionnaire,1,Marié(e),19859,21199,5,O,Oui,13,3,4,80,1,24,2,3,5,2,1,4
36,Non,Ne_Voyage_Pas,1434,Ventes,8,4,Sciences biologiques,1,789,1,Homme,76,2,3,Directeur/directrice commercial,1,Célibataire,7587,14229,1,O,Non,15,3,2,80,0,10,1,3,10,7,0,9
52,Non,Ne_Voyage_Pas,715,Recherche et développement,19,4,Médical,1,791,4,Homme,41,3,1,Scientifique chercheur(e),4,Marié(e),4258,26589,0,O,Non,18,3,1,80,1,5,3,3,4,3,1,2
26,Non,Voyage_Souvent,575,Recherche et développement,1,2,Sciences biologiques,1,792,1,Femme,71,1,1,Technicien(ne) en laboratoire,4,Divorcé(e),4364,5288,3,O,Non,14,3,1,80,1,5,2,3,2,2,2,0
29,Non,Voyage_Rarement,657,Recherche et développement,27,3,Médical,1,793,2,Femme,66,3,2,Représentant(e) en santé,3,Marié(e),4335,25549,4,O,Non,12,3,1,80,1,11,3,2,8,7,1,1
26,Oui,Voyage_Rarement,1146,Ventes,8,3,Diplôme technique,1,796,4,Homme,38,2,2,Directeur/directrice commercial,1,Célibataire,5326,3064,6,O,Non,17,3,3,80,0,6,2,2,4,3,1,2
34,Non,Voyage_Rarement,182,Recherche et développement,1,4,Sciences biologiques,1,797,2,Femme,72,4,1,Scientifique chercheur(e),4,Célibataire,3280,13551,2,O,Non,16,3,3,80,0,10,2,3,4,2,1,3
54,Non,Voyage_Rarement,376,Recherche et développement,19,4,Médical,1,799,4,Femme,95,3,2,Chef de la production,1,Divorcé(e),5485,22670,9,O,Oui,11,3,2,80,2,9,4,3,5,3,1,4
27,Non,Voyage_Souvent,829,Ventes,8,1,Marketing,1,800,3,Homme,84,3,2,Directeur/directrice commercial,4,Marié(e),4342,24008,0,O,Non,19,3,2,80,1,5,3,3,4,2,1,1
37,Non,Voyage_Rarement,571,Recherche et développement,10,1,Sciences biologiques,1,802,4,Femme,82,3,1,Scientifique chercheur(e),1,Divorcé(e),2782,19905,0,O,Oui,13,3,2,80,2,6,3,2,5,3,4,3
38,Non,Voyage_Souvent,240,Recherche et développement,2,4,Sciences biologiques,1,803,1,Femme,75,4,2,Chef de la production,1,Célibataire,5980,26085,6,O,Oui,12,3,4,80,0,17,2,3,15,7,4,12
34,Non,Voyage_Rarement,121,Recherche et développement,2,4,Médical,1,804,3,Femme,86,2,1,Scientifique chercheur(e),1,Célibataire,4381,7530,1,O,Non,11,3,3,80,0,6,3,3,6,5,1,3
35,Non,Voyage_Rarement,384,Ventes,8,4,Sciences biologiques,1,805,1,Femme,72,3,1,Représentant(e) commercial,4,Marié(e),2572,20317,1,O,Non,16,3,2,80,1,3,1,2,3,2,0,2
30,Non,Voyage_Rarement,921,Recherche et développement,1,3,Sciences biologiques,1,806,4,Homme,38,1,1,Technicien(ne) en laboratoire,3,Marié(e),3833,24375,3,O,Non,21,4,3,80,2,7,2,3,2,2,0,2
40,Non,Voyage_Souvent,791,Recherche et développement,2,2,Médical,1,807,3,Femme,38,4,2,Représentant(e) en santé,2,Marié(e),4244,9931,1,O,Non,24,4,4,80,1,8,2,3,8,7,3,7
34,Non,Voyage_Rarement,1111,Ventes,8,2,Sciences biologiques,1,808,3,Femme,93,3,2,Directeur/directrice commercial,1,Marié(e),6500,13305,5,O,Non,17,3,2,80,1,6,1,3,3,2,1,2
42,Non,Voyage_Souvent,570,Recherche et développement,8,3,Sciences biologiques,1,809,2,Homme,66,3,5,Gestionnaire,4,Divorcé(e),18430,16225,1,O,Non,13,3,2,80,1,24,4,2,24,7,14,9
23,Oui,Voyage_Rarement,1243,Recherche et développement,6,3,Sciences biologiques,1,811,3,Homme,63,4,1,Technicien(ne) en laboratoire,1,Marié(e),1601,3445,1,O,Oui,21,4,3,80,2,1,2,3,0,0,0,0
24,Non,Ne_Voyage_Pas,1092,Recherche et développement,9,3,Sciences biologiques,1,812,3,Homme,60,2,1,Technicien(ne) en laboratoire,2,Divorcé(e),2694,26551,1,O,Non,11,3,3,80,3,1,4,3,1,0,0,0
52,Non,Voyage_Rarement,1325,Recherche et développement,11,4,Sciences biologiques,1,813,4,Femme,82,3,2,Technicien(ne) en laboratoire,3,Marié(e),3149,21821,8,O,Non,20,4,2,80,1,9,3,3,5,2,1,4
50,Non,Voyage_Rarement,691,Recherche et développement,2,3,Médical,1,815,3,Homme,64,3,4,Directeur/directrice de recherche,3,Marié(e),17639,6881,5,O,Non,16,3,4,80,0,30,3,3,4,3,0,3
29,Oui,Voyage_Rarement,805,Recherche et développement,1,2,Sciences biologiques,1,816,2,Femme,36,2,1,Technicien(ne) en laboratoire,1,Marié(e),2319,6689,1,O,Oui,11,3,4,80,1,1,1,3,1,0,0,0
33,Non,Voyage_Rarement,213,Recherche et développement,7,3,Médical,1,817,3,Homme,49,3,3,Directeur/directrice de recherche,3,Marié(e),11691,25995,0,O,Non,11,3,4,80,0,14,3,4,13,9,3,7
33,Oui,Voyage_Rarement,118,Ventes,16,3,Marketing,1,819,1,Femme,69,3,2,Directeur/directrice commercial,1,Célibataire,5324,26507,5,O,Non,15,3,3,80,0,6,3,3,3,2,0,2
47,Non,Voyage_Rarement,202,Recherche et développement,2,2,Autre,1,820,3,Femme,33,3,4,Gestionnaire,4,Marié(e),16752,12982,1,O,Oui,11,3,3,80,1,26,3,2,26,14,3,0
36,Non,Voyage_Rarement,676,Recherche et développement,1,3,Autre,1,823,3,Femme,35,3,2,Chef de la production,2,Marié(e),5228,23361,0,O,Non,15,3,1,80,1,10,2,3,9,7,0,5
29,Non,Voyage_Rarement,1252,Recherche et développement,23,2,Sciences biologiques,1,824,3,Homme,81,4,1,Scientifique chercheur(e),3,Marié(e),2700,23779,1,O,Non,24,4,3,80,1,10,3,3,10,7,0,7
58,Oui,Voyage_Rarement,286,Recherche et développement,2,4,Sciences biologiques,1,825,4,Homme,31,3,5,Directeur/directrice de recherche,2,Célibataire,19246,25761,7,O,Oui,12,3,4,80,0,40,2,3,31,15,13,8
35,Non,Voyage_Rarement,1258,Recherche et développement,1,4,Sciences biologiques,1,826,4,Femme,40,4,1,Scientifique chercheur(e),3,Célibataire,2506,13301,3,O,Non,13,3,3,80,0,7,0,3,2,2,2,2
42,Non,Voyage_Rarement,932,Recherche et développement,1,2,Sciences biologiques,1,827,4,Femme,43,2,2,Chef de la production,4,Marié(e),6062,4051,9,O,Oui,13,3,4,80,1,8,4,3,4,3,0,2
28,Oui,Voyage_Rarement,890,Recherche et développement,2,4,Médical,1,828,3,Homme,46,3,1,Scientifique chercheur(e),3,Célibataire,4382,16374,6,O,Non,17,3,4,80,0,5,3,2,2,2,2,1
36,Non,Voyage_Rarement,1041,Ressources humaines,13,3,Ressources humaines,1,829,3,Homme,36,3,1,Ressources humaines,2,Marié(e),2143,25527,4,O,Non,13,3,2,80,1,8,2,3,5,2,0,4
32,Non,Voyage_Rarement,859,Recherche et développement,4,3,Sciences biologiques,1,830,3,Femme,98,2,2,Chef de la production,3,Marié(e),6162,19124,1,O,Non,12,3,3,80,1,14,3,3,14,13,6,8
40,Non,Voyage_Souvent,720,Recherche et développement,16,4,Médical,1,832,1,Homme,51,2,2,Technicien(ne) en laboratoire,3,Célibataire,5094,11983,6,O,Non,14,3,4,80,0,10,6,3,1,0,0,0
30,Non,Voyage_Rarement,946,Recherche et développement,2,3,Médical,1,833,3,Femme,52,2,2,Chef de la production,4,Célibataire,6877,20234,5,O,Oui,24,4,2,80,0,12,4,2,0,0,0,0
45,Non,Voyage_Rarement,252,Recherche et développement,2,3,Sciences biologiques,1,834,2,Femme,95,2,1,Scientifique chercheur(e),3,Célibataire,2274,6153,1,O,Non,14,3,4,80,0,1,3,3,1,0,0,0
42,Non,Voyage_Rarement,933,Recherche et développement,29,3,Sciences biologiques,1,836,2,Homme,98,3,2,Chef de la production,2,Marié(e),4434,11806,1,O,Non,13,3,4,80,1,10,3,2,9,8,7,8
38,Non,Voyage_Souvent,471,Recherche et développement,12,3,Sciences biologiques,1,837,1,Homme,45,2,2,Représentant(e) en santé,1,Divorcé(e),6288,4284,2,O,Non,15,3,3,80,1,13,3,2,4,3,1,2
34,Non,Voyage_Souvent,702,Recherche et développement,16,4,Sciences biologiques,1,838,3,Femme,100,2,1,Scientifique chercheur(e),4,Célibataire,2553,8306,1,O,Non,16,3,3,80,0,6,3,3,5,2,1,3
49,Oui,Voyage_Rarement,1184,Ventes,11,3,Marketing,1,840,3,Femme,43,3,3,Directeur/directrice commercial,4,Marié(e),7654,5860,1,O,Non,18,3,1,80,2,9,3,4,9,8,7,7
55,Oui,Voyage_Rarement,436,Ventes,2,1,Médical,1,842,3,Homme,37,3,2,Directeur/directrice commercial,4,Célibataire,5160,21519,4,O,Non,16,3,3,80,0,12,3,2,9,7,7,3
43,Non,Voyage_Rarement,589,Recherche et développement,14,2,Sciences biologiques,1,843,2,Homme,94,3,4,Directeur/directrice de recherche,1,Marié(e),17159,5200,6,O,Non,24,4,3,80,1,22,3,3,4,1,1,0
27,Non,Voyage_Rarement,269,Recherche et développement,5,1,Diplôme technique,1,844,3,Homme,42,2,3,Directeur/directrice de recherche,4,Divorcé(e),12808,8842,1,O,Oui,16,3,2,80,1,9,3,3,9,8,0,8
35,Non,Voyage_Rarement,950,Recherche et développement,7,3,Autre,1,845,3,Homme,59,3,3,Chef de la production,3,Célibataire,10221,18869,3,O,Non,21,4,2,80,0,17,3,4,8,5,1,6
28,Non,Voyage_Rarement,760,Ventes,2,4,Marketing,1,846,2,Femme,81,3,2,Directeur/directrice commercial,2,Marié(e),4779,3698,1,O,Oui,20,4,1,80,0,8,2,3,8,7,7,5
34,Non,Voyage_Rarement,829,Ressources humaines,3,2,Ressources humaines,1,847,3,Homme,88,3,1,Ressources humaines,4,Marié(e),3737,2243,0,O,Non,19,3,3,80,1,4,1,1,3,2,0,2
26,Oui,Voyage_Souvent,887,Recherche et développement,5,2,Médical,1,848,3,Femme,88,2,1,Scientifique chercheur(e),3,Marié(e),2366,20898,1,O,Oui,14,3,1,80,1,8,2,3,8,7,1,7
27,Non,Ne_Voyage_Pas,443,Recherche et développement,3,3,Médical,1,850,4,Homme,50,3,1,Scientifique chercheur(e),4,Marié(e),1706,16571,1,O,Non,11,3,3,80,3,0,6,2,0,0,0,0
51,Non,Voyage_Rarement,1318,Ventes,26,4,Marketing,1,851,1,Femme,66,3,4,Gestionnaire,3,Marié(e),16307,5594,2,O,Non,14,3,3,80,1,29,2,2,20,6,4,17
44,Non,Voyage_Rarement,625,Recherche et développement,4,3,Médical,1,852,4,Homme,50,3,2,Représentant(e) en santé,2,Célibataire,5933,5197,9,O,Non,12,3,4,80,0,10,2,2,5,2,2,3
25,Non,Voyage_Rarement,180,Recherche et développement,2,1,Médical,1,854,1,Homme,65,4,1,Scientifique chercheur(e),1,Célibataire,3424,21632,7,O,Non,13,3,3,80,0,6,3,2,4,3,0,1
33,Non,Voyage_Rarement,586,Ventes,1,3,Médical,1,855,1,Homme,48,4,2,Directeur/directrice commercial,1,Divorcé(e),4037,21816,1,O,Non,22,4,1,80,1,9,5,3,9,8,0,8
35,Non,Voyage_Rarement,1343,Recherche et développement,27,1,Médical,1,856,3,Femme,53,2,1,Scientifique chercheur(e),1,Célibataire,2559,17852,1,O,Non,11,3,4,80,0,6,3,2,6,5,1,1
36,Non,Voyage_Rarement,928,Ventes,1,2,Sciences biologiques,1,857,2,Homme,56,3,2,Directeur/directrice commercial,4,Marié(e),6201,2823,1,O,Oui,14,3,4,80,1,18,1,2,18,14,4,11
32,Non,Voyage_Rarement,117,Ventes,13,4,Sciences biologiques,1,859,2,Homme,73,3,2,Directeur/directrice commercial,4,Divorcé(e),4403,9250,2,O,Non,11,3,3,80,1,8,3,2,5,2,0,3
30,Non,Voyage_Souvent,1012,Recherche et développement,5,4,Sciences biologiques,1,861,2,Homme,75,2,1,Scientifique chercheur(e),4,Divorcé(e),3761,2373,9,O,Non,12,3,2,80,1,10,3,2,5,4,0,3
53,Non,Voyage_Rarement,661,Ventes,7,2,Marketing,1,862,1,Femme,78,2,3,Directeur/directrice commercial,4,Marié(e),10934,20715,7,O,Oui,18,3,4,80,1,35,3,3,5,2,0,4
45,Non,Voyage_Rarement,930,Ventes,9,3,Marketing,1,864,4,Homme,74,3,3,Directeur/directrice commercial,1,Divorcé(e),10761,19239,4,O,Oui,12,3,3,80,1,18,2,3,5,4,0,2
32,Non,Voyage_Rarement,638,Recherche et développement,8,2,Médical,1,865,3,Femme,91,4,2,Scientifique chercheur(e),3,Marié(e),5175,22162,5,O,Non,12,3,3,80,1,9,3,2,5,3,1,3
52,Non,Voyage_Souvent,890,Recherche et développement,25,4,Médical,1,867,3,Femme,81,2,4,Chef de la production,4,Marié(e),13826,19028,3,O,Non,22,4,3,80,0,31,3,3,9,8,0,0
37,Non,Voyage_Rarement,342,Ventes,16,4,Marketing,1,868,4,Homme,66,2,2,Directeur/directrice commercial,3,Divorcé(e),6334,24558,4,O,Non,19,3,4,80,2,9,2,3,1,0,0,0
28,Non,Voyage_Rarement,1169,Ressources humaines,8,2,Médical,1,869,2,Homme,63,2,1,Ressources humaines,4,Divorcé(e),4936,23965,1,O,Non,13,3,4,80,1,6,6,3,5,1,0,4
22,Non,Voyage_Rarement,1230,Recherche et développement,1,2,Sciences biologiques,1,872,4,Homme,33,2,2,Chef de la production,4,Marié(e),4775,19146,6,O,Non,22,4,1,80,2,4,2,1,2,2,2,2
44,Non,Voyage_Rarement,986,Recherche et développement,8,4,Sciences biologiques,1,874,1,Homme,62,4,1,Technicien(ne) en laboratoire,4,Marié(e),2818,5044,2,O,Oui,24,4,3,80,1,10,2,2,3,2,0,2
42,Non,Voyage_Souvent,1271,Recherche et développement,2,1,Médical,1,875,2,Homme,35,3,1,Scientifique chercheur(e),4,Célibataire,2515,9068,5,O,Oui,14,3,4,80,0,8,2,3,2,1,2,2
36,Non,Voyage_Rarement,1278,Ressources humaines,8,3,Sciences biologiques,1,878,1,Homme,77,2,1,Ressources humaines,1,Marié(e),2342,8635,0,O,Non,21,4,3,80,0,6,3,3,5,4,0,3
25,Non,Voyage_Rarement,141,Ventes,3,1,Autre,1,879,3,Homme,98,3,2,Directeur/directrice commercial,1,Marié(e),4194,14363,1,O,Oui,18,3,4,80,0,5,3,3,5,3,0,3
35,Non,Voyage_Rarement,607,Recherche et développement,9,3,Sciences biologiques,1,880,4,Femme,66,2,3,Chef de la production,3,Marié(e),10685,23457,1,O,Oui,20,4,2,80,1,17,2,3,17,14,5,15
35,Oui,Voyage_Souvent,130,Recherche et développement,25,4,Sciences biologiques,1,881,4,Femme,96,3,1,Scientifique chercheur(e),2,Divorcé(e),2022,16612,1,O,Oui,19,3,1,80,1,10,3,2,10,2,7,8
32,Non,Ne_Voyage_Pas,300,Recherche et développement,1,3,Sciences biologiques,1,882,4,Homme,61,3,1,Technicien(ne) en laboratoire,4,Divorcé(e),2314,9148,0,O,Non,12,3,2,80,1,4,2,3,3,0,0,2
